manzana_censal,pred2032,pred2031,pred2030,pred2029,pred2028,pred2027,pred2026,pred2025,pred2024,pred2023,pred2022,pred2021,pred2020,pred2019,pred2018,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7600110000000002120304,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1
7600110000000002120103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1
7600110000000017210414,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0
7600110000000005080101,10,11,10,11,11,11,11,11,11,11,11,11,11,11,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13
7600110000000002120203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1
7600110000000002120315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1
7600110000000017320112,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2
7600110000000002120117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1
7600110000000002110411,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0
7600110000000002120202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1
7600110000000019370115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0
7600110000000002130314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
7600110000000002110217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
7600110000000002070105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7600110000000002130402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1
7600110000000002110313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1
7600110000000002110403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0
7600110000000019120103,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4
7600110000000017160518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7600110000000002210113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7600110000000019250205,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1
7600110000000002120104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0
7600110000000002110211,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7600110000000002120305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0
7600110000000002210101,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1
7600110000000002110405,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
7600110000000017090113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002210205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2
7600110000000017330132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3
7600110000000017210213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7600110000000017360273,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0
7600110000000010010110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4
7600110000000019290205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1
7600110000000002040136,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0
7600110000000019030108,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2
7600110000000015080135,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2
7600110000000017360514,2,1,2,2,2,2,2,3,2,3,3,2,3,3,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3
7600110000000017090324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1
7600110000000002110304,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4
7600110000000017250211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019260104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7600110000000019370104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1
7600110000000019230108,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3
7600110000000017360114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
7600110000000002090308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
7600110000000017150219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0
7600110000000017300109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1
7600110000000010030102,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1
7600110000000019420119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7600110000000003050117,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1
7600110000000003050101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0
7600110000000019160108,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9
7600110000000019420122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7600110000000017360309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0
7600110000000017150302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0
7600110000000017160933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
7600110000000002090114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7600110000000002060216,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
7600110000000019100103,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0
7600110000000002010314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0
7600110000000017090231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
7600110000000019400115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7600110000000010010112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2
7600110000000019230211,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1
7600110000000019350213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1
7600110000000019010208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0
7600110000000010030115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0
7600110000000019260207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002060118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0
7600110000000017180108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2
7600110000000017210307,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0
7600110000000017160719,3,3,3,3,3,3,4,4,4,4,4,5,4,5,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8
7600110000000017360536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2
7600110000000019070103,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4
7600110000000019420102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0
7600110000000002110106,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6
7600110000000017150206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1
7600110000000017160715,6,7,6,8,9,9,11,10,10,10,9,10,9,11,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11
7600110000000017160848,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0
7600110000000017360419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1
7600110000000019300105,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0
7600110000000017330134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7600110000000017160706,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2
7600110000000019010113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0
7600110000000019220112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3
7600110000000019010212,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1
7600110000000017070103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2
7600110000000017130105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7600110000000017170111,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5
7600110000000019220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
7600110000000017090207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019070105,2,2,2,2,3,2,2,2,3,2,3,2,3,3,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3
7600110000000002200123,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1
7600110000000002170108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7600110000000017210112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1
7600110000000002150117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0
7600110000000017080209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002170113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0
7600110000000002170117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
7600110000000017150104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7600110000000002170109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0
7600110000000002040135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0
7600110000000002150112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
7600110000000002140132,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6
7600110000000019400406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7600110000000017210127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7600110000000002170114,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1
7600110000000019150301,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6
7600110000000003050116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002170105,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1
7600110000000002170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
7600110000000002170104,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2
7600110000000002170202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0
7600110000000019200101,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1
7600110000000002170116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0
7600110000000002170203,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1
7600110000000002170118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0
7600110000000002170221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7600110000000002150111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2
7600110000000017320104,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1
7600110000000002210203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1
7600110000000002090105,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1
7600110000000017360115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1
7600110000000002080211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017090111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7600110000000017220103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0
7600110000000019400116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7600110000000002080212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000019030110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0
7600110000000017310211,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1
7600110000000002130108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0
7600110000000002200106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2
7600110000000002190108,2,2,2,2,2,2,3,3,3,3,3,4,4,3,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3
7600110000000019290216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0
7600110000000002190101,7,6,6,6,6,6,7,7,7,8,9,10,10,11,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10
7600110000000019060108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0
7600110000000017360320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2
7600110000000019150202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3
7600110000000002200101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1
7600110000000002090108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7600110000000017070109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
7600110000000017140108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7600110000000010060106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0
7600110000000019300113,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6
7600110000000010010115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3
7600110000000002130116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
7600110000000002200118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0
7600110000000017310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000010020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002070107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017090211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1
7600110000000002200220,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2
7600110000000002180110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002080210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
7600110000000002170319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002170333,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2
7600110000000015080131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1
7600110000000017230105,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5
7600110000000017050302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
7600110000000002170120,2,2,2,2,2,2,2,3,2,2,3,3,3,3,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6
7600110000000002180112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4
7600110000000017180110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0
7600110000000017310105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
7600110000000017150118,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,0,1,4,2,1,1,1,0,1,3,3,3,2,3,3
7600110000000002170220,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,9,11,2,3,4,1,5,2,5,6,3,5,6,4
7600110000000002140103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3,4,0,3,2,3,2,1,3
7600110000000002170216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0
7600110000000002170215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7600110000000019030210,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,11,8,14,9,6,6,10,8,10,10,6
7600110000000019250202,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,2,1,4,3,3,0,2,0,2,0,3,0,3
7600110000000002170313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002170102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002150109,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,3,0,0,1,0,1,2,0,0,1
7600110000000019260118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7600110000000002220421,5,5,5,5,5,5,6,7,6,8,7,8,9,8,8,10,13,5,8,10,12,10,11,5,16,10,11,7,8,9
7600110000000019320208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600110000000019050113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,1,1
7600110000000019370103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,3,1,1,0,0,0,0,1
7600110000000002220420,5,5,5,5,6,5,6,6,6,6,6,5,6,6,8,9,10,11,5,7,6,7,9,3,13,12,11,7,10,10
7600110000000002220203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7600110000000002150114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000010060109,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,5,1,2,4,0,4,0,3,1,1,6,3,0
7600110000000002220205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,3,2,2,4,1,4,2,8,2,0
7600110000000002090304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019220222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017310204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,1,1,0,3,3,1,0
7600110000000002220435,7,7,7,8,8,9,10,10,10,11,11,11,11,12,11,12,13,5,8,10,18,13,9,9,13,15,11,19,12,10
7600110000000002130306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2
7600110000000002130312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,1,0,0
7600110000000002130202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7600110000000019250113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,4,2,0,5,2,2,1,0,1,1,0,3,1
7600110000000002120501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,0,1,0,2,0,0,0,0,1,0,0,0,1
7600110000000002120526,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0
7600110000000002060311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2
7600110000000002020111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7600110000000017160732,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1
7600110000000002130319,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,2,1,0,0,0,1,1,0,0,0,1,0,1
7600110000000010010210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,2,1,1,2,0,1,1,3
7600110000000002220112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1,0,0,1,1,1,0,1,0,0,0
7600110000000017160962,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,3,2,1,4,4,0,1,3,1,7,1,4,3,3
